cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n241,10,1,9,0,3,9,0,6,10,10,6,8,10,9,10,0,9,1,4,10,1,3,8,6,10,8,7,1,10,9
n248,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,8,1,0,10,1,6,8,6,10,8,7,1,0,9
n247,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,8,1,3,10,1,6,8,6,10,8,7,1,0,9
n250,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,0,1,8,10,1,6,8,6,10,8,7,1,2,9
n249,10,1,2,9,3,9,8,6,10,10,6,8,10,9,10,5,0,1,8,10,1,6,8,6,10,8,7,1,0,9
n254,10,1,2,6,3,9,8,6,10,10,6,8,10,9,10,5,0,1,0,10,1,6,8,6,10,8,7,1,3,9
n253,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,0,1,0,10,1,6,8,6,10,8,7,1,3,9
n256,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,0,1,6,10,1,6,8,6,10,8,7,1,3,9
n255,10,1,2,0,3,9,8,6,10,10,6,8,10,9,10,5,0,1,0,10,1,6,8,6,10,8,7,1,3,9
n270,2,8,1,9,5,9,7,6,10,0,0,5,5,9,4,10,2,3,9,10,0,7,4,6,4,0,10,0,7,5
n269,2,8,1,9,5,9,7,6,10,0,0,5,5,9,4,10,2,3,9,10,0,7,4,6,4,0,10,0,7,5
n272,2,8,1,9,5,9,7,6,10,2,0,5,5,9,0,10,2,3,9,10,0,7,4,6,4,0,10,0,7,9
n271,2,8,1,9,5,9,7,6,10,0,0,5,5,9,0,10,2,3,9,10,0,7,4,6,4,0,10,0,7,0
n276,2,8,1,9,5,9,7,6,10,0,3,5,5,9,7,10,2,3,9,10,9,7,4,6,0,5,10,0,7,10
n275,2,8,1,9,5,9,7,6,10,0,3,5,5,9,7,10,2,3,9,10,9,7,4,6,0,5,10,0,7,0
n278,2,8,1,9,5,9,7,6,10,0,4,5,5,9,0,10,2,3,9,10,0,7,4,6,0,5,10,0,7,0
n277,2,8,1,9,5,9,7,6,10,5,4,5,5,9,0,10,2,3,9,10,0,7,4,6,0,5,10,0,7,0
n284,2,0,1,9,5,9,7,6,10,7,8,5,5,9,8,5,2,3,0,10,0,7,7,6,0,0,10,0,7,0
n283,2,9,1,9,5,9,7,6,10,7,8,5,5,9,8,5,2,3,0,10,0,7,7,6,1,0,10,0,7,0
n286,2,0,1,9,5,9,7,6,10,7,8,5,5,9,8,5,2,3,0,10,1,7,7,6,6,0,10,10,7,0
n285,2,0,1,9,5,9,7,6,10,7,8,5,5,9,8,5,2,3,0,10,0,7,7,6,6,0,10,10,7,7
n290,2,0,1,9,5,9,7,6,10,7,8,5,5,9,8,0,2,3,0,10,4,7,7,6,0,0,10,0,7,0
n289,2,0,1,9,5,9,7,6,10,7,8,5,5,9,8,0,2,3,2,10,4,7,7,6,0,0,10,0,7,0
n292,2,5,1,9,5,9,7,6,10,7,8,5,5,9,8,0,2,3,0,10,8,7,7,6,5,2,10,0,7,2
n291,2,5,1,9,5,9,7,6,10,7,8,5,5,9,8,0,2,3,0,10,0,7,7,6,5,2,10,0,7,2
n300,2,5,0,9,5,9,7,6,10,0,10,5,0,9,2,0,10,3,0,10,1,7,0,6,1,0,10,10,7,0
n299,2,5,0,9,5,9,7,6,10,3,0,5,0,9,2,10,10,3,7,10,1,7,0,6,1,0,10,10,7,0
n302,2,5,0,9,5,9,7,6,10,9,0,5,9,9,2,0,10,3,0,10,1,7,0,6,1,0,10,0,7,0
n301,2,5,0,9,5,9,7,6,10,9,0,5,0,9,2,0,10,3,0,10,1,7,0,6,1,8,10,5,7,10
n306,2,5,0,9,5,9,7,6,10,0,0,5,3,9,2,10,10,3,7,10,1,7,0,6,1,3,10,0,7,0
n305,2,5,6,9,5,9,7,6,10,0,2,5,0,9,2,10,10,3,7,10,1,7,0,6,1,3,10,0,7,0
n308,2,5,0,9,5,9,7,6,10,0,0,5,10,9,2,8,10,3,0,10,1,7,0,6,1,3,10,0,7,0
n307,2,5,0,9,5,9,7,6,10,0,0,5,0,9,2,8,10,3,3,10,1,7,3,6,1,0,10,0,7,0
n314,2,0,0,9,5,9,7,6,10,5,2,5,3,9,2,0,4,3,5,10,0,7,9,6,1,1,10,2,7,0
n313,2,0,0,9,5,9,7,6,10,5,2,5,3,9,2,0,4,3,5,10,0,7,9,6,1,0,10,2,7,0
n316,2,0,0,9,5,9,7,6,10,0,2,5,3,9,2,0,0,3,5,10,4,7,9,6,1,0,10,0,7,0
n315,2,1,0,9,5,9,7,6,10,0,2,5,3,9,2,3,1,3,5,10,4,7,9,6,1,0,10,10,7,0
n320,2,0,3,9,5,9,7,6,10,0,0,5,0,9,2,3,3,3,0,10,0,7,10,6,1,0,10,0,7,8
n319,2,4,3,9,5,9,7,6,10,0,0,5,0,9,2,3,3,3,0,10,0,7,2,6,1,0,10,0,7,0
n322,2,0,0,9,5,9,7,6,10,0,0,5,8,9,2,3,0,3,0,10,0,7,0,6,1,0,10,1,7,0
n321,2,7,0,9,5,9,7,6,10,0,4,5,8,9,2,3,0,3,2,10,0,7,0,6,1,0,10,0,7,6
n332,2,6,7,9,5,9,7,6,10,0,0,5,0,9,9,8,6,3,2,10,2,3,8,6,10,5,10,2,7,2
n331,2,0,7,9,5,9,7,6,10,0,0,5,0,9,9,8,6,0,2,10,5,3,0,6,10,0,10,2,7,2
n334,2,4,0,9,5,9,7,6,10,0,0,5,0,9,9,8,6,10,2,10,0,0,0,6,10,0,10,2,7,7
n333,2,4,7,9,5,9,7,6,10,0,6,5,0,9,9,8,6,10,2,10,0,0,0,6,10,0,10,2,7,7
n338,2,5,0,9,5,9,7,6,10,0,0,5,0,9,9,8,6,0,2,10,0,7,2,6,10,0,10,2,7,6
n337,2,5,0,9,5,9,7,6,10,0,0,5,0,9,9,8,6,3,2,10,0,7,2,6,10,0,10,2,7,6
n340,2,5,9,9,5,9,7,6,10,0,0,5,6,9,9,8,6,0,2,10,0,0,0,6,10,0,10,2,7,0
n339,2,5,0,9,5,9,7,6,10,1,0,5,6,9,9,8,6,0,2,10,0,0,0,6,10,0,10,2,7,8
n346,2,0,2,9,5,9,7,6,10,4,0,5,0,9,4,8,4,3,0,10,8,0,0,6,10,3,10,2,7,0
n345,2,0,2,9,5,9,7,6,10,4,0,5,0,9,4,8,4,3,0,10,8,0,0,6,10,3,10,2,7,0
n348,2,1,0,9,5,9,7,6,10,9,0,5,3,9,4,8,4,3,7,10,8,2,0,6,10,3,10,2,7,0
n347,2,0,0,9,5,9,7,6,10,0,0,5,0,9,4,8,4,3,7,10,8,0,0,6,10,3,10,2,7,0
n352,2,0,3,9,5,9,7,6,10,0,0,5,0,9,4,8,4,0,1,10,0,0,3,6,10,0,10,2,7,4
n351,2,0,7,9,5,9,7,6,10,4,0,5,9,9,4,8,4,0,4,10,0,3,3,6,10,0,10,2,7,4
n354,2,0,0,9,5,9,7,6,10,2,0,5,0,9,4,8,4,0,0,10,0,0,10,6,10,0,10,2,7,6
n353,2,0,0,9,5,9,7,6,10,0,0,5,0,9,4,8,4,4,0,10,0,0,0,6,10,0,10,2,7,6
n362,2,0,1,9,5,9,7,6,10,5,0,5,0,9,2,8,10,3,1,10,0,0,0,6,10,1,10,0,7,10
n361,2,0,1,9,5,9,7,6,10,5,0,5,0,9,2,8,0,3,1,10,0,0,0,6,10,0,10,0,7,10
n364,2,0,1,9,5,9,7,6,10,5,6,5,0,9,0,8,0,3,1,10,8,0,0,6,10,0,10,0,7,10
n363,2,0,1,9,5,9,7,6,10,5,0,5,4,9,2,8,0,3,1,10,8,0,0,6,10,0,10,0,7,10
n368,2,4,5,9,5,9,7,6,10,5,0,5,8,9,0,8,0,3,1,10,0,6,0,6,10,0,10,8,7,5
n367,2,4,8,9,5,9,7,6,10,5,0,5,8,9,1,8,0,3,1,10,0,6,0,6,10,1,10,8,7,5
n370,2,0,10,9,5,9,7,6,10,5,2,5,10,9,0,8,3,3,1,10,0,6,0,6,10,8,10,0,7,0
n369,2,0,0,9,5,9,7,6,10,5,0,5,10,9,0,8,3,3,1,10,0,8,0,6,10,8,10,0,7,0
n376,2,0,0,9,5,9,7,6,10,5,8,5,9,9,0,8,10,3,1,10,0,10,3,6,10,5,10,3,7,4
n375,2,0,8,9,5,9,7,6,10,5,8,5,9,9,0,8,10,3,1,10,0,10,3,6,10,5,10,3,7,4
n378,2,0,9,9,5,9,7,6,10,5,8,5,10,9,0,8,10,3,1,10,0,10,3,6,10,5,10,3,7,4
n377,2,10,9,9,5,9,7,6,10,5,8,5,1,9,0,8,10,3,1,10,0,10,3,6,10,5,10,3,7,4
n382,2,0,0,9,5,9,7,6,10,5,0,5,0,9,0,8,0,3,1,10,0,10,3,6,10,9,10,3,7,4
n381,2,0,0,9,5,9,7,6,10,5,0,5,0,9,9,8,0,3,1,10,0,10,3,6,10,9,10,3,7,4
n384,2,10,2,9,5,9,7,6,10,5,0,5,0,9,10,8,9,3,1,10,0,10,3,6,10,0,10,3,7,4
n383,2,10,0,9,5,9,7,6,10,5,0,5,0,9,0,8,9,3,1,10,0,10,3,6,10,0,10,3,7,4
n396,2,2,6,9,6,9,0,6,10,3,5,9,3,9,7,7,1,0,0,10,0,10,0,6,7,7,10,1,7,9
n395,2,2,6,9,6,9,0,6,10,3,5,9,3,9,7,7,1,0,0,10,10,10,0,6,7,7,10,1,7,9
n398,2,2,6,9,6,9,0,6,10,3,5,9,3,9,7,7,0,0,5,10,0,10,0,6,7,7,10,1,7,9
n397,2,2,6,9,6,9,0,6,10,3,5,9,3,9,7,7,0,0,0,10,1,10,0,6,7,7,10,1,7,9
n402,2,2,6,9,6,9,0,6,10,3,5,0,3,9,7,7,0,2,0,10,6,10,0,6,7,7,10,1,7,9
n401,2,2,6,9,6,9,8,6,10,0,5,0,3,9,7,7,0,2,1,10,1,10,0,6,7,7,10,1,7,9
n404,2,2,6,9,6,9,0,6,10,8,5,0,3,9,7,7,0,0,0,10,10,10,1,6,7,7,10,1,7,9
n403,2,2,6,9,6,9,4,6,10,0,5,0,3,9,7,7,0,0,0,10,0,10,0,6,7,7,10,1,7,9
n410,2,2,6,9,6,9,0,6,10,1,5,0,3,9,7,7,7,7,0,10,7,10,5,6,0,7,10,1,7,9
n409,2,2,6,9,6,9,0,6,10,1,5,5,3,9,7,7,7,7,0,10,7,10,5,6,0,7,10,1,7,9
n412,2,2,6,9,6,9,3,6,10,1,5,0,3,9,7,7,7,0,0,10,7,10,5,6,0,7,10,1,7,9
n411,2,2,6,9,6,9,3,6,10,1,5,0,3,9,7,7,7,9,0,10,7,10,5,6,1,7,10,1,7,9
n416,2,2,6,9,6,9,8,6,10,0,5,0,3,9,7,7,7,0,9,10,7,10,0,6,0,7,10,1,7,9
n415,2,2,6,9,6,9,0,6,10,8,5,0,3,9,7,7,7,0,9,10,7,10,0,6,0,7,10,1,7,9
n418,2,2,6,9,6,9,0,6,10,1,5,9,3,9,7,7,7,0,9,10,7,10,1,6,0,7,10,1,7,9
n417,2,2,6,9,6,9,0,6,10,0,5,9,3,9,7,7,7,10,9,10,7,10,0,6,0,7,10,1,7,9
n426,2,2,6,9,6,9,2,6,10,0,5,0,3,9,9,6,2,0,0,10,0,10,0,6,2,7,10,1,7,9
n425,2,2,6,9,6,9,2,6,10,0,5,0,3,9,9,6,2,0,0,10,9,10,0,6,2,7,10,1,7,9
n428,2,2,6,9,6,9,2,6,10,0,5,1,3,9,9,6,2,3,4,10,0,10,0,6,2,7,10,1,7,9
n427,2,2,6,9,6,9,2,6,10,0,5,1,3,9,9,6,2,3,4,10,0,10,0,6,2,7,10,1,7,9
n432,2,2,6,9,6,9,2,6,10,2,5,0,3,9,9,6,2,0,0,10,0,10,5,6,2,7,10,1,7,9
n431,2,2,6,9,6,9,2,6,10,2,5,0,3,9,9,6,2,0,0,10,0,10,0,6,2,7,10,1,7,9
n434,2,2,6,9,6,9,2,6,10,0,5,0,3,9,9,6,2,0,0,10,0,10,1,6,2,7,10,1,7,9
n433,2,2,6,9,6,9,2,6,10,10,5,0,3,9,9,6,2,0,9,10,0,10,0,6,2,7,10,1,7,9
n440,2,2,6,9,6,9,1,6,10,0,5,0,3,9,4,6,2,1,0,10,4,10,0,6,2,7,10,1,7,9
n439,2,2,6,9,6,9,1,6,10,0,5,10,3,9,0,6,2,1,0,10,4,10,7,6,2,7,10,1,7,9
n442,2,2,6,9,6,9,1,6,10,0,5,0,3,9,0,6,2,1,7,10,4,10,0,6,2,7,10,1,7,9
