cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50
n67,0,0,9,4,2,0,9,6,6,9,2,2,9,1,4,2,10,1,2,5,2,9,2,1,7,5,9,5,5,5,5,7,6,9,4,2,0,4,2,9,3,0,9,9,5,0,5,0,0,2
n78,0,6,9,4,2,2,9,6,8,9,4,2,0,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,4,2,5,4,2,9,0,3,4,9,0,10,5,3,6,2
n77,8,6,9,4,2,2,9,6,8,9,4,2,0,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,4,2,0,4,2,9,4,3,0,9,0,10,5,3,0,2
n80,0,6,9,4,2,2,9,6,10,9,4,2,7,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,4,2,0,4,2,9,0,3,2,9,10,10,5,3,0,2
n79,0,6,9,4,2,2,9,6,10,9,4,2,7,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,4,2,0,4,2,9,0,3,2,9,10,10,5,3,0,2
n84,0,6,9,4,2,0,9,6,0,9,4,2,4,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,8,3,7,3,0,9,2,5,4,2,9,2,3,10,9,9,10,5,3,0,2
n83,0,6,9,4,2,0,9,6,7,9,4,2,4,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,8,3,7,3,0,9,2,0,4,2,9,0,3,10,9,9,10,5,3,0,2
n86,0,6,9,4,2,0,9,6,4,9,4,2,4,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,8,3,7,3,0,9,2,0,4,2,9,8,3,10,9,5,10,5,3,0,2
n85,2,6,9,4,2,0,9,6,0,9,4,2,4,1,4,7,4,1,4,5,2,9,2,1,1,5,5,5,5,8,3,7,3,0,9,2,8,4,2,9,8,3,10,9,0,10,5,3,0,2
n92,2,2,9,4,2,0,9,6,0,9,4,2,0,1,4,7,10,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,7,2,0,4,2,9,1,3,10,9,3,10,5,3,3,2
n91,2,2,9,4,2,6,9,6,0,9,4,2,10,1,4,7,10,1,0,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,0,2,0,4,2,9,1,3,0,9,3,10,5,3,3,2
n94,2,0,9,4,2,9,9,6,5,9,4,2,0,1,4,7,10,1,2,5,2,9,2,1,1,5,5,5,5,5,3,7,3,0,0,2,0,4,2,9,1,3,0,9,0,10,5,3,3,2
n93,2,0,9,4,2,0,9,6,5,9,4,2,0,1,4,7,10,1,0,5,2,9,2,1,1,5,5,5,5,0,3,7,3,9,0,2,9,4,2,9,1,3,0,9,0,10,5,3,3,2
n98,2,0,9,4,2,3,9,6,0,9,4,2,0,1,4,7,0,1,0,5,2,9,2,1,1,5,5,5,5,1,3,7,3,9,0,2,10,4,2,9,10,3,5,9,10,10,5,3,2,2
n97,2,2,9,4,2,3,9,6,0,9,4,2,10,1,4,7,7,1,7,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,0,2,2,4,2,9,10,3,5,9,10,10,5,3,2,2
n100,2,0,9,4,2,1,9,6,0,9,4,2,0,1,4,7,0,1,4,5,2,9,2,1,1,5,5,5,5,8,3,7,3,0,0,2,0,4,2,9,0,3,0,9,10,10,5,3,2,2
n99,2,6,9,4,2,1,9,6,0,9,4,2,0,1,4,7,9,1,4,5,2,9,2,1,1,5,5,5,5,0,3,7,3,0,7,2,0,4,2,9,10,3,0,9,10,10,5,3,2,2
n108,0,0,9,4,2,0,9,6,0,9,4,2,4,1,4,7,3,1,7,5,2,9,2,1,1,5,1,5,5,0,0,7,8,0,4,2,10,4,2,9,6,2,7,9,6,0,5,3,10,2
n107,0,8,9,4,2,0,9,6,0,9,4,2,4,1,4,7,0,1,7,5,2,9,2,1,1,5,1,5,5,0,0,7,8,0,4,2,10,4,2,9,6,2,7,9,6,0,5,3,10,2
n110,6,0,9,4,2,2,9,6,0,9,4,2,4,1,4,7,6,1,7,5,2,9,2,1,1,5,0,5,5,9,0,7,8,0,4,2,10,4,2,9,6,2,7,9,0,0,5,3,10,2
n109,6,0,9,4,2,2,9,6,3,9,4,2,4,1,4,7,0,1,7,5,2,9,2,1,1,5,0,5,5,9,0,7,8,0,4,2,10,4,2,9,6,2,7,9,0,0,5,3,10,2
n114,6,0,9,4,2,4,9,6,0,9,4,2,4,1,4,7,0,1,0,5,2,9,2,1,1,5,0,5,5,0,8,7,0,3,4,2,10,4,2,9,3,2,7,9,0,0,5,3,10,2
n113,0,4,9,4,2,0,9,6,0,9,4,2,4,1,4,7,0,1,0,5,2,9,2,1,1,5,0,5,5,0,0,7,3,3,4,2,10,4,2,9,3,2,7,9,0,0,5,3,10,2
n116,0,1,9,4,2,6,9,6,1,9,4,2,4,1,4,7,0,1,7,5,2,9,2,1,1,5,0,5,5,0,0,7,0,3,4,2,10,4,2,9,3,2,7,9,6,0,5,3,10,2
n115,0,1,9,4,2,2,9,6,1,9,4,2,4,1,4,7,6,1,7,5,2,9,2,1,1,5,0,5,5,0,0,7,0,3,4,2,10,4,2,9,3,2,7,9,6,9,5,3,10,2
n122,0,0,9,4,2,0,9,6,0,9,4,2,0,1,4,5,5,1,9,5,2,9,2,1,1,5,9,5,5,0,0,7,0,3,4,2,0,4,2,9,6,0,7,9,4,5,5,3,10,2
n121,0,0,9,4,2,0,9,6,0,9,4,2,0,1,4,9,5,1,9,5,2,9,2,1,1,5,9,5,5,10,0,7,0,3,4,2,0,4,2,9,6,0,7,9,4,5,5,3,10,2
n124,3,0,9,4,2,0,9,6,6,9,4,2,0,1,4,2,5,1,9,5,2,9,2,1,1,5,9,5,5,0,0,7,0,3,4,2,0,4,2,9,0,0,7,9,4,5,5,3,10,2
n123,3,0,9,4,2,0,9,6,6,9,4,2,0,1,4,0,5,1,9,5,2,9,2,1,1,5,9,5,5,0,0,7,0,3,4,2,0,4,2,9,0,0,7,9,4,5,5,3,10,2
n128,0,0,9,4,2,9,9,6,5,9,4,2,10,1,4,9,3,1,0,5,2,9,2,1,1,5,0,5,5,0,10,7,0,3,4,2,1,4,2,9,8,0,7,9,4,0,5,3,10,2
n127,0,0,9,4,2,0,9,6,0,9,4,2,10,1,4,9,3,1,0,5,2,9,2,1,1,5,0,5,5,7,0,7,0,0,4,2,1,4,2,9,6,0,7,9,4,0,5,3,10,2
n130,0,0,9,4,2,0,9,6,6,9,4,2,0,1,4,0,3,1,0,5,2,9,2,1,1,5,0,5,5,0,0,7,0,8,4,2,1,4,2,9,7,0,7,9,0,2,5,3,10,2
n129,0,0,9,4,2,0,9,6,6,9,4,2,0,1,4,0,3,1,0,5,2,9,2,1,1,5,0,5,5,0,0,7,0,5,4,2,1,4,2,9,0,0,7,9,0,2,5,3,10,2
n142,3,2,9,4,9,0,9,6,10,0,1,2,0,1,4,6,10,1,0,5,2,0,0,1,5,5,0,5,5,8,10,7,9,6,7,2,6,4,2,9,7,2,9,10,6,0,5,0,6,2
n141,3,2,9,4,9,8,9,6,10,0,1,2,0,1,4,6,10,1,0,5,2,0,0,1,5,5,0,5,5,8,10,7,9,6,7,2,6,4,2,9,7,2,9,10,6,0,5,5,6,2
n144,3,2,9,4,9,0,9,6,10,0,1,2,2,1,4,6,10,1,3,5,2,0,6,1,5,5,0,5,5,8,10,7,9,6,7,2,6,4,2,9,7,2,9,10,6,0,5,2,6,2
n143,3,2,9,4,9,0,9,6,10,0,1,2,0,1,4,6,10,1,3,5,2,0,6,1,5,5,0,5,5,8,10,7,9,6,7,2,6,4,2,9,7,2,9,10,6,0,5,2,6,2
n148,3,2,9,4,9,9,9,6,10,5,1,2,0,1,4,6,10,1,0,5,2,0,1,1,5,5,9,5,5,8,10,7,9,6,0,2,6,4,2,9,7,0,9,0,9,10,5,0,6,2
n147,3,2,9,4,9,9,9,6,10,5,1,2,0,1,4,6,10,1,0,5,2,1,1,1,5,5,9,5,5,8,10,7,9,6,0,2,6,4,2,9,7,0,9,0,0,10,5,0,6,2
n150,3,2,9,4,9,9,9,6,10,0,1,2,0,1,4,6,10,1,0,5,2,0,1,1,5,5,9,5,5,8,10,7,9,6,0,2,6,4,2,9,7,0,9,0,0,10,5,2,6,2
n149,3,2,9,4,9,9,9,6,10,0,1,2,0,1,4,6,10,1,6,5,2,0,1,1,5,5,9,5,5,8,10,7,9,6,1,2,6,4,2,9,7,0,9,0,5,10,5,2,6,2
n156,3,2,9,4,9,0,9,6,10,0,1,2,0,1,4,6,10,1,7,5,2,7,0,1,0,5,0,5,5,8,10,7,9,10,0,2,6,4,2,9,7,0,9,9,0,0,5,4,6,2
n155,3,2,9,4,9,0,9,6,10,4,1,2,0,1,4,6,10,1,7,5,2,7,0,1,0,5,0,5,5,8,10,7,9,10,0,2,6,4,2,9,7,0,9,9,1,0,5,4,6,2
n158,3,2,9,4,9,0,9,6,10,0,1,2,3,1,4,6,10,1,7,5,2,7,4,1,0,5,0,5,5,8,10,7,9,7,5,2,6,4,2,9,7,0,9,9,0,0,5,4,6,2
n157,3,2,9,4,9,0,9,6,10,0,1,2,3,1,4,6,10,1,7,5,2,7,4,1,0,5,9,5,5,8,10,7,9,7,0,2,6,4,2,9,7,0,9,9,0,0,5,4,6,2
n162,3,2,9,4,9,6,9,6,10,6,1,2,5,1,4,6,10,1,0,5,2,7,0,1,10,5,0,5,5,8,10,7,9,10,0,2,6,4,2,9,7,10,9,0,9,0,5,0,6,2
n161,3,2,9,4,9,0,9,6,10,6,1,2,9,1,4,6,10,1,0,5,2,7,0,1,10,5,0,5,5,8,10,7,9,10,0,2,6,4,2,9,7,10,9,0,0,5,5,2,6,2
n164,3,2,9,4,9,4,9,6,10,2,1,2,0,1,4,6,10,1,0,5,2,7,0,1,10,5,0,5,5,8,10,7,9,0,0,2,6,4,2,9,7,10,9,10,0,0,5,0,6,2
n163,3,2,9,4,9,0,9,6,10,0,1,2,6,1,4,6,10,1,0,5,2,7,0,1,10,5,0,5,5,8,10,7,9,0,7,2,6,4,2,9,7,10,9,10,0,0,5,9,6,2
n172,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,0,1,0,5,0,5,5,8,2,7,9,8,4,2,6,4,2,9,0,0,9,4,6,0,5,0,9,2
n171,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,0,1,0,5,9,5,5,8,2,7,9,8,4,2,6,4,2,9,0,0,9,4,6,0,5,2,9,2
n174,3,7,9,4,9,5,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,3,0,1,0,5,5,5,5,8,2,7,9,8,4,2,6,4,2,9,10,3,9,0,6,9,5,3,0,2
n173,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,3,0,1,0,5,5,5,5,8,2,7,9,8,4,2,6,4,2,9,10,0,9,0,6,9,5,0,0,2
n178,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,6,1,9,5,0,5,5,8,2,7,9,4,4,2,6,4,2,9,0,2,9,1,6,0,5,0,0,2
n177,3,7,9,4,9,6,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,0,1,9,5,10,5,5,8,2,7,9,0,4,2,6,4,2,9,1,2,9,1,6,0,5,0,1,2
n180,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,4,8,1,2,5,0,5,5,8,2,7,9,4,4,2,6,4,2,9,0,10,9,5,6,0,5,4,0,2
n179,3,7,9,4,9,7,9,6,10,4,1,2,10,1,4,6,10,1,7,5,2,4,8,1,2,5,3,5,5,8,2,7,9,7,4,2,6,4,2,9,0,6,9,6,6,0,5,0,0,2
n186,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,7,1,0,5,0,5,5,8,1,7,9,7,4,2,6,4,2,9,5,6,9,0,6,1,5,6,6,2
n185,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,0,7,1,0,5,0,5,5,8,1,7,9,7,4,2,6,4,2,9,5,6,9,0,6,1,5,6,6,2
n188,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,9,5,2,0,7,1,0,5,0,5,5,8,1,7,9,0,4,2,6,4,2,9,0,6,9,0,6,0,5,6,6,2
n187,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,9,5,2,0,7,1,0,5,0,5,5,8,1,7,9,0,4,2,6,4,2,9,0,6,9,3,6,0,5,6,6,2
n192,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,0,5,2,3,2,1,6,5,1,5,5,8,3,7,9,7,4,2,6,4,2,9,3,6,9,0,6,0,5,6,6,2
n191,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,10,5,2,3,2,1,6,5,1,5,5,8,3,7,9,7,4,2,6,4,2,9,3,6,9,0,6,0,5,6,6,2
n194,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,6,5,2,3,0,1,0,5,1,5,5,8,3,7,9,7,4,2,6,4,2,9,3,6,9,0,6,0,5,6,6,2
n193,3,7,9,4,9,0,9,6,10,4,1,2,10,1,4,6,10,1,6,5,2,3,0,1,0,5,1,5,5,8,3,7,9,7,4,2,6,4,2,9,3,6,9,0,6,3,5,6,6,2
n204,3,2,9,4,5,0,9,6,2,0,1,2,9,1,4,6,8,1,7,5,2,0,7,1,0,5,5,5,5,8,0,7,9,4,3,2,6,4,2,9,0,0,0,0,0,10,5,7,5,2
n203,3,2,9,4,5,0,9,6,2,0,1,2,9,1,4,6,8,1,0,5,2,0,7,1,0,5,5,5,5,8,0,7,9,4,3,2,6,4,2,9,0,0,0,0,0,10,5,7,5,2
n206,3,2,9,4,5,7,9,6,2,0,1,2,0,1,4,6,8,1,4,5,2,0,7,1,2,5,5,5,5,8,4,7,9,4,3,2,6,4,2,9,7,0,8,0,0,10,5,7,5,2
n205,3,2,9,4,5,0,9,6,2,0,1,2,0,1,4,6,8,1,0,5,2,0,7,1,2,5,5,5,5,8,0,7,9,4,3,2,6,4,2,9,7,0,8,0,0,10,5,7,5,2
n210,3,2,9,4,5,0,9,6,2,0,1,2,0,1,4,6,8,1,1,5,2,0,7,1,0,5,5,5,5,8,2,7,9,4,3,2,6,4,2,9,0,9,0,0,0,10,5,7,5,2
n209,3,2,9,4,5,0,9,6,2,0,1,2,0,1,4,6,8,1,0,5,2,0,7,1,0,5,5,5,5,8,2,7,9,4,3,2,6,4,2,9,0,2,5,0,0,10,5,7,5,2
n212,3,2,9,4,5,0,9,6,2,0,1,2,0,1,4,6,8,1,0,5,2,0,7,1,7,5,5,5,5,8,2,7,9,4,3,2,6,4,2,9,0,8,10,2,0,10,5,7,5,2
n211,3,2,9,4,5,0,9,6,2,0,1,2,0,1,4,6,8,1,0,5,2,1,7,1,7,5,5,5,5,8,2,7,9,4,3,2,6,4,2,9,0,8,5,2,10,10,5,7,5,2
n218,3,2,9,4,5,2,9,6,10,6,1,2,9,1,4,6,8,1,0,5,2,10,0,1,0,5,0,5,5,8,7,7,9,4,0,2,6,4,2,9,0,10,0,3,3,10,5,7,3,2
n217,3,2,9,4,5,0,9,6,10,6,1,2,9,1,4,6,8,1,0,5,2,10,0,1,0,5,0,5,5,8,7,7,9,4,0,2,6,4,2,9,0,10,0,3,3,10,5,7,3,2
n220,3,2,9,4,5,0,9,6,10,6,1,2,9,1,4,6,8,1,8,5,2,1,6,1,0,5,3,5,5,8,1,7,9,4,0,2,6,4,2,9,0,10,0,3,3,10,5,7,3,2
n219,3,2,9,4,5,0,9,6,10,6,1,2,9,1,4,6,8,1,0,5,2,1,0,1,3,5,7,5,5,8,0,7,9,4,6,2,6,4,2,9,0,10,0,3,3,10,5,7,3,2
n224,3,2,9,4,5,0,9,6,10,10,1,2,9,1,4,6,8,1,0,5,2,4,10,1,0,5,0,5,5,8,6,7,9,4,0,2,6,4,2,9,0,10,4,0,8,10,5,7,3,2
n223,3,2,9,4,5,0,9,6,10,10,1,2,9,1,4,6,8,1,0,5,2,0,0,1,6,5,0,5,5,8,6,7,9,4,0,2,6,4,2,9,0,10,0,8,0,10,5,7,3,2
n226,3,2,9,4,5,0,9,6,10,10,1,2,9,1,4,6,8,1,0,5,2,0,0,1,0,5,0,5,5,8,6,7,9,4,0,2,6,4,2,9,0,10,0,0,0,10,5,7,3,2
n225,3,2,9,4,5,0,9,6,10,10,1,2,9,1,4,6,8,1,4,5,2,1,0,1,0,5,0,5,5,8,6,7,9,4,0,2,6,4,2,9,0,10,5,0,0,10,5,7,3,2
n234,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,2,5,2,0,9,1,0,5,10,5,5,8,2,7,9,3,0,2,6,4,2,9,0,0,2,4,8,0,5,9,0,2
n233,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,10,5,2,1,9,1,0,5,10,5,5,8,2,7,9,3,0,2,6,4,2,9,0,0,2,4,8,0,5,9,0,2
n236,3,2,9,4,5,7,9,6,5,0,1,2,0,1,4,6,8,1,0,5,2,0,9,1,0,5,10,5,5,8,2,7,9,3,0,2,6,4,2,9,0,0,2,0,8,4,5,9,0,2
n235,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,0,5,2,0,9,1,0,5,10,5,5,8,2,7,9,3,3,2,6,4,2,9,0,0,2,0,8,0,5,9,0,2
n240,3,2,9,4,5,7,9,6,0,1,1,2,0,1,4,6,8,1,0,5,2,2,9,1,6,5,10,5,5,8,2,7,9,10,1,2,6,4,2,9,0,3,8,6,2,8,5,9,0,2
n239,3,2,9,4,5,7,9,6,0,1,1,2,0,1,4,6,8,1,2,5,2,2,9,1,6,5,10,5,5,8,2,7,9,6,1,2,6,4,2,9,0,3,8,0,2,8,5,9,10,2
n242,3,2,9,4,5,7,9,6,8,1,1,2,2,1,4,6,8,1,2,5,2,0,9,1,6,5,10,5,5,8,2,7,9,9,1,2,6,4,2,9,0,2,0,0,2,8,5,9,0,2
n241,3,2,9,4,5,7,9,6,8,1,1,2,1,1,4,6,8,1,0,5,2,0,9,1,6,5,10,5,5,8,2,7,9,9,1,2,6,4,2,9,0,0,0,6,2,8,5,9,4,2
n248,3,2,9,4,5,7,9,6,0,9,1,2,0,1,4,6,8,1,0,5,2,7,3,1,0,5,10,5,5,8,2,7,9,9,0,2,6,4,2,9,8,5,0,0,4,0,5,9,9,2
n247,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,0,5,2,4,3,1,0,5,10,5,5,8,2,7,9,9,1,2,6,4,2,9,8,5,0,0,4,0,5,9,9,2
n250,3,2,9,4,5,7,9,6,0,0,1,2,8,1,4,6,8,1,0,5,2,0,3,1,7,5,10,5,5,8,2,7,9,9,0,2,6,4,2,9,8,0,0,0,4,7,5,9,9,2
n249,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,0,5,2,6,3,1,0,5,10,5,5,8,2,7,9,9,0,2,6,4,2,9,8,0,6,0,4,0,5,9,9,2
n254,3,2,9,4,5,7,9,6,0,0,1,2,0,1,4,6,8,1,0,5,2,0,0,1,0,5,10,5,5,8,2,7,9,9,0,2,6,4,2,9,8,10,4,7,4,6,5,9,9,2
n253,3,2,9,4,5,7,9,6,0,9,1,2,3,1,4,6,8,1,0,5,2,0,0,1,0,5,10,5,5,8,2,7,9,9,0,2,6,4,2,9,8,10,4,7,4,6,5,9,9,2
n256,3,2,9,4,5,7,9,6,4,0,1,2,0,1,4,6,8,1,10,5,2,0,0,1,0,5,10,5,5,8,2,7,9,9,3,2,6,4,2,9,8,3,4,10,4,0,5,9,9,2
n255,3,2,9,4,5,7,9,6,4,0,1,2,5,1,4,6,8,1,10,5,2,0,0,1,9,5,10,5,5,8,2,7,9,9,10,2,6,4,2,9,8,0,4,0,4,0,5,9,9,2
n270,10,0,0,0,10,10,8,0,10,2,0,2,0,1,4,0,7,1,7,4,3,0,6,8,6,5,10,0,7,1,0,7,2,0,5,4,0,4,2,10,0,0,5,10,9,9,5,0,6,10
n269,10,0,8,0,10,10,8,0,0,2,0,2,0,1,4,0,7,1,7,4,3,0,6,8,6,5,10,0,7,1,8,7,2,0,0,4,0,4,2,10,0,1,5,10,9,9,5,0,6,10
n272,10,0,0,1,10,4,8,1,0,2,0,2,0,1,4,7,7,1,7,0,3,0,6,8,6,5,10,0,7,1,0,7,8,8,4,4,8,4,2,10,0,0,5,10,9,9,5,6,6,10
n271,10,3,9,0,10,0,8,1,0,2,0,2,0,1,4,7,7,1,7,7,3,2,6,8,6,5,10,0,7,1,0,7,0,6,0,4,0,4,2,10,0,6,5,10,9,9,5,6,6,10
