cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30
n53,1,9,9,4,1,9,3,10,6,1,2,3,4,9,6,10,5,7,2,4,5,6,0,0,6,5,0,5,0,6
n60,1,9,9,4,1,9,0,0,2,1,5,4,4,9,0,10,5,5,2,4,5,6,3,8,6,5,0,5,0,6
n59,1,9,9,4,1,9,0,0,2,1,5,4,4,9,0,10,5,5,2,4,5,6,0,8,6,5,4,5,0,6
n62,1,9,9,4,1,9,0,0,8,1,0,4,4,9,1,10,5,5,2,4,5,6,3,8,6,5,0,5,0,6
n61,1,9,9,4,1,9,0,0,8,1,3,4,4,9,1,10,5,5,2,4,5,6,0,8,6,5,4,5,4,6
n66,1,9,9,4,1,9,0,0,9,1,7,0,4,9,10,10,5,9,2,4,5,6,10,3,6,5,0,5,0,6
n65,1,9,9,4,1,9,0,9,0,1,7,3,4,9,10,10,5,9,2,4,5,6,10,3,6,5,0,5,0,6
n68,1,9,9,4,1,9,2,1,0,1,7,0,4,9,0,10,5,9,2,4,5,6,10,3,6,5,0,5,0,6
n67,1,9,9,4,1,9,0,1,0,1,7,0,4,9,0,10,5,9,2,4,5,6,10,3,6,5,0,5,4,6
n78,1,9,8,4,1,5,5,2,4,3,3,4,4,6,0,10,5,7,2,2,2,6,2,0,6,5,4,5,0,6
n77,1,9,8,4,1,0,5,2,4,3,3,4,4,6,0,10,5,7,2,2,2,6,2,0,6,5,4,5,0,6
n80,1,9,8,4,1,9,6,2,4,3,3,4,4,6,8,10,5,7,2,2,2,6,0,1,6,5,4,5,0,6
n79,1,9,8,4,1,9,0,2,4,3,3,4,4,6,0,10,5,7,2,2,2,6,0,4,6,5,4,5,0,6
n84,1,9,8,4,1,0,4,2,0,3,3,4,4,6,0,10,5,7,2,0,2,6,0,0,6,5,4,5,0,6
n83,1,9,8,4,1,0,0,2,0,3,3,4,4,6,0,10,5,7,2,0,2,6,0,0,6,5,4,5,6,6
n86,1,9,8,4,1,8,0,2,0,3,3,4,4,6,0,10,5,7,2,0,2,6,0,0,6,5,4,5,0,6
n85,1,9,8,4,1,0,0,2,0,3,3,4,4,6,0,10,5,7,2,0,2,6,0,0,6,5,4,5,8,6
n92,1,9,8,4,1,8,10,2,6,3,6,4,4,4,8,10,5,7,2,0,2,6,0,0,6,5,4,5,0,6
n91,1,9,8,4,1,8,10,2,0,3,6,4,4,4,0,10,5,7,2,1,2,6,2,0,6,5,4,5,6,6
n94,1,9,8,4,1,8,10,2,3,3,6,4,4,7,0,10,5,7,2,2,2,6,10,0,6,5,4,5,2,6
n93,1,9,8,4,1,8,10,2,3,3,6,4,4,7,0,10,5,7,2,2,2,6,10,1,6,5,4,5,0,6
n98,1,9,8,4,1,5,10,2,3,3,6,4,4,0,6,10,5,7,2,5,2,6,0,0,6,5,4,5,0,6
n97,1,9,8,4,1,0,10,2,3,3,6,4,4,0,6,10,5,7,2,5,2,6,0,0,6,5,4,5,0,6
n100,1,9,8,4,1,0,10,2,0,3,6,4,4,6,6,10,5,7,2,5,2,6,0,0,6,5,4,5,0,6
n99,1,9,8,4,1,0,10,2,0,3,6,4,4,0,6,10,5,7,2,5,2,6,0,0,6,5,4,5,0,6
n108,1,9,8,4,1,0,6,0,9,2,1,1,4,5,1,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n107,1,9,8,4,1,0,6,0,9,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n110,1,9,8,4,1,0,0,0,0,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n109,1,9,8,4,1,2,4,0,0,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n114,1,9,8,4,1,3,0,0,0,2,1,1,4,5,9,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n113,1,9,8,4,1,3,0,0,9,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n116,1,9,8,4,1,0,2,0,0,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n115,1,9,8,4,1,0,2,0,0,2,1,1,4,5,0,10,5,2,2,8,2,6,7,4,6,5,4,5,9,6
n122,1,9,8,4,1,0,0,0,10,2,0,0,4,3,0,10,5,2,2,7,2,6,0,4,6,5,4,5,8,6
n121,1,9,8,4,1,0,6,0,10,2,0,0,4,3,0,10,5,2,2,7,2,6,5,4,6,5,4,5,8,6
n124,1,9,8,4,1,0,4,2,0,2,9,0,4,3,0,10,5,2,2,7,2,6,9,4,6,5,4,5,8,6
n123,1,9,8,4,1,10,8,9,0,2,9,0,4,3,5,10,5,2,2,7,2,6,0,4,6,5,4,5,8,6
n128,1,9,8,4,1,4,0,0,0,2,0,6,4,0,0,10,5,2,2,0,2,6,0,4,6,5,4,5,10,6
n127,1,9,8,4,1,4,7,0,7,2,0,6,4,0,8,10,5,2,2,0,2,6,0,4,6,5,4,5,10,6
n130,1,9,8,4,1,0,7,0,0,2,0,6,4,0,0,10,5,2,2,0,2,6,0,4,6,5,4,5,7,6
n129,1,9,8,4,1,0,7,1,0,2,3,6,4,0,0,10,5,2,2,0,2,6,0,4,6,5,4,5,0,6
n142,1,9,5,1,1,0,10,0,2,2,6,5,3,0,0,10,5,7,9,8,4,6,0,0,6,5,0,5,2,0
n141,1,9,5,1,1,0,10,0,2,2,6,5,3,0,0,10,5,7,9,8,4,6,0,0,6,5,5,5,2,9
n144,1,9,5,1,1,0,10,0,2,2,6,0,3,3,0,10,5,7,9,8,4,6,0,0,6,5,0,5,2,0
n143,1,9,5,1,1,0,10,7,2,2,6,0,3,0,0,10,5,7,9,8,4,6,0,0,6,5,0,5,2,0
n148,1,9,5,1,1,2,0,6,2,5,6,0,3,0,5,10,5,7,9,8,4,6,0,3,6,5,0,5,2,0
n147,1,9,5,1,1,2,0,6,2,5,6,0,3,0,5,10,5,7,9,8,4,6,0,3,6,5,1,5,2,0
n150,1,9,5,1,1,0,0,6,2,9,6,0,3,7,5,10,5,7,9,8,4,6,0,3,6,5,9,5,2,3
n149,1,9,5,1,1,0,0,6,2,9,6,0,3,0,5,10,5,7,9,8,4,6,0,3,6,5,9,5,2,7
n156,1,9,5,1,1,0,0,0,2,2,0,0,1,6,10,10,5,7,9,8,4,6,8,1,6,5,10,5,3,0
n155,1,9,5,1,1,9,0,0,2,0,0,0,1,6,10,10,5,7,9,8,4,6,8,0,6,5,10,5,3,10
n158,1,9,5,1,1,10,0,0,2,0,9,0,1,0,10,10,5,7,9,8,4,6,8,0,6,5,0,5,3,0
n157,1,9,5,1,1,10,0,0,2,0,9,0,1,0,10,10,5,7,9,8,4,6,8,0,6,5,10,5,3,0
n162,1,9,5,1,1,0,0,7,2,5,0,0,1,2,10,10,5,7,9,8,4,6,8,6,6,5,10,5,3,0
n161,1,9,5,1,1,0,6,7,2,0,0,0,1,2,10,10,5,7,9,8,4,6,8,6,6,5,10,5,3,0
n164,1,9,5,1,1,0,0,0,2,0,0,4,1,2,10,10,5,7,9,8,4,6,8,0,6,5,0,5,3,9
n163,1,9,5,1,1,3,9,0,2,0,0,0,1,2,10,10,5,7,9,8,4,6,8,0,6,5,0,5,3,9
n172,1,9,5,1,1,7,0,7,6,0,3,9,7,0,0,10,5,5,0,10,4,6,0,5,6,5,0,5,5,6
n171,1,9,5,1,1,7,0,7,6,0,3,9,0,0,6,10,5,5,0,10,4,6,0,5,6,5,6,5,5,0
n174,1,9,5,1,1,7,0,5,6,3,3,0,9,0,0,10,5,5,0,10,4,6,0,5,6,5,7,5,5,1
n173,1,9,5,1,1,7,0,5,6,3,3,0,0,7,0,10,5,5,0,10,4,6,0,5,6,5,7,5,5,0
n178,1,9,5,1,1,7,0,2,6,0,3,0,0,0,0,10,5,5,2,2,4,6,1,0,6,5,0,5,5,0
n177,1,9,5,1,1,7,7,2,6,0,3,0,0,0,0,10,5,5,0,2,4,6,1,0,6,5,0,5,5,0
n180,1,9,5,1,1,7,0,8,6,10,3,7,0,0,0,10,5,5,0,0,4,6,0,0,6,5,0,5,5,0
n179,1,9,5,1,1,7,4,8,6,5,3,0,6,0,7,10,5,5,0,0,4,6,0,0,6,5,4,5,5,0
n186,1,9,5,1,1,7,0,8,6,7,3,0,0,2,0,10,5,5,6,4,4,6,0,2,6,5,3,5,5,4
n185,1,9,5,1,1,7,0,8,6,7,3,0,9,2,0,10,5,5,6,1,4,6,0,0,6,5,3,5,5,4
n188,1,9,5,1,1,7,0,0,6,7,3,6,6,2,0,10,5,5,5,0,4,6,2,7,6,5,3,5,5,0
n187,1,9,5,1,1,7,0,0,6,7,3,6,6,2,0,10,5,5,5,0,4,6,0,0,6,5,3,5,5,0
n192,1,9,5,1,1,7,0,6,6,0,3,0,0,0,9,10,5,5,7,0,4,6,1,0,6,5,0,5,5,4
n191,1,9,5,1,1,7,0,6,6,0,3,0,0,0,9,10,5,5,7,0,4,6,1,0,6,5,0,5,5,4
n194,1,9,5,1,1,7,0,6,6,0,3,0,0,0,9,10,5,5,0,3,4,6,0,0,6,5,8,5,5,4
n193,1,9,5,1,1,7,0,6,6,0,3,0,0,0,9,10,5,5,4,0,4,6,7,0,6,5,0,5,5,4
n204,1,9,5,1,1,4,7,9,3,0,2,0,3,5,4,10,5,9,0,2,0,6,8,10,0,5,3,5,0,2
n203,1,9,5,1,1,4,7,9,3,8,2,4,3,5,4,10,5,9,0,2,0,6,8,0,0,5,0,5,0,2
n206,1,9,5,1,1,4,7,9,0,0,2,0,3,5,4,10,5,9,0,2,0,6,8,0,0,5,3,5,0,2
n205,1,9,5,1,1,4,7,9,0,0,2,2,3,5,4,10,5,9,0,2,0,6,8,0,0,5,0,5,0,2
n210,1,9,5,1,1,4,7,9,8,0,2,0,3,5,4,10,5,9,3,2,7,6,8,0,0,5,0,5,3,2
n209,1,9,5,1,1,4,7,9,8,0,2,0,3,5,4,10,5,9,3,2,7,6,8,0,0,5,0,5,3,2
n212,1,9,5,1,1,4,7,9,8,9,2,0,3,5,4,10,5,9,3,2,7,6,8,0,0,5,1,5,0,2
n211,1,9,5,1,1,4,7,9,8,0,2,0,3,5,4,10,5,9,3,2,7,6,8,0,0,5,1,5,0,2
n218,1,9,5,1,1,4,7,9,0,2,6,5,3,5,4,10,5,0,0,2,0,6,0,0,10,5,5,5,2,2
n217,1,9,5,1,1,4,7,9,0,2,6,0,3,5,4,10,5,0,0,2,0,6,5,0,10,5,5,5,2,2
n220,1,9,5,1,1,4,7,9,1,2,6,3,3,5,4,10,5,1,0,2,0,6,0,0,10,5,5,5,2,2
n219,1,9,5,1,1,4,7,9,1,2,6,3,3,5,4,10,5,3,0,2,0,6,0,2,10,5,5,5,2,2
n224,1,9,5,1,1,4,7,9,3,2,6,0,3,5,4,10,5,0,6,2,0,6,5,0,10,5,5,5,2,2
n223,1,9,5,1,1,4,7,9,0,2,6,0,3,5,4,10,5,0,10,2,0,6,0,0,10,5,5,5,2,2
n226,1,9,5,1,1,4,7,9,0,2,0,0,3,5,4,10,5,7,0,2,6,6,0,0,10,5,5,5,2,2
n225,1,9,5,1,1,4,7,9,0,2,5,6,3,5,4,10,5,7,0,2,6,6,5,0,10,5,5,5,2,2
n234,1,9,5,1,1,4,6,9,7,9,0,2,3,0,0,10,5,3,7,2,0,6,0,2,3,5,8,5,0,2
n233,1,9,5,1,1,4,6,9,7,9,0,2,3,0,0,10,5,3,7,2,0,6,4,2,0,5,8,5,0,2
n236,1,9,5,1,1,4,6,9,7,0,4,2,3,8,7,10,5,3,7,2,5,6,0,2,0,5,8,5,0,2
n235,1,9,5,1,1,4,6,9,7,0,4,2,3,8,7,10,5,3,7,2,5,6,0,2,0,5,8,5,0,2
n240,1,9,5,1,1,4,6,9,7,10,2,2,3,7,10,10,5,3,0,2,7,6,4,0,7,5,8,5,0,2
n239,1,9,5,1,1,4,6,9,7,10,2,2,3,7,10,10,5,3,0,2,7,6,0,0,7,5,8,5,0,2
n242,1,9,5,1,1,4,6,9,7,0,2,2,3,7,10,10,5,3,0,2,0,6,0,10,7,5,8,5,0,2
n241,1,9,5,1,1,4,6,9,7,0,2,2,3,7,10,10,5,3,0,2,0,6,0,10,7,5,8,5,0,2
n248,1,9,5,1,1,4,3,9,0,9,9,2,3,5,4,10,5,3,0,2,4,6,8,0,10,5,8,5,5,2
n247,1,9,5,1,1,4,3,9,0,0,9,2,3,5,4,10,5,3,0,2,4,6,8,0,10,5,8,5,5,2
n250,1,9,5,1,1,4,3,9,0,4,9,2,3,5,0,10,5,3,0,2,0,6,8,0,10,5,8,5,5,2
n249,1,9,5,1,1,4,3,9,0,10,9,2,3,5,0,10,5,3,0,2,0,6,8,0,10,5,8,5,5,2
n254,1,9,5,1,1,4,3,9,0,0,9,2,3,5,0,10,5,3,0,2,3,6,8,0,10,5,8,5,0,2
n253,1,9,5,1,1,4,3,9,0,3,9,2,3,5,0,10,5,3,0,2,3,6,8,0,10,5,8,5,0,2
n256,1,9,5,1,1,4,3,9,0,5,9,2,3,5,0,10,5,3,0,2,0,6,8,7,10,5,8,5,0,2
n255,1,9,5,1,1,4,3,9,0,5,9,2,3,5,0,10,5,3,5,2,0,6,8,0,10,5,8,5,0,2
n270,1,9,3,1,1,0,1,7,8,3,2,10,9,10,2,1,10,8,5,1,3,9,5,0,4,5,7,5,0,6
n269,1,9,3,1,1,3,1,7,8,3,2,10,9,10,2,1,10,8,5,1,3,9,5,0,4,5,7,5,0,6
n272,1,9,3,1,1,6,1,7,8,3,2,10,9,10,2,1,10,8,5,1,3,9,5,0,0,5,7,5,0,6
n271,1,9,3,1,1,0,1,7,8,3,2,10,9,10,2,1,10,8,5,1,3,9,5,0,0,5,7,5,0,6
n276,1,9,3,1,1,4,1,7,6,3,2,10,9,10,2,1,4,8,5,1,3,9,5,6,0,5,7,5,3,0
n275,1,9,3,1,1,0,1,7,0,3,2,10,9,10,2,1,4,8,5,1,3,9,5,10,0,5,7,5,3,0
n278,1,9,3,1,1,0,1,7,0,3,2,10,9,10,2,1,0,8,5,1,3,9,0,0,0,5,7,5,0,0
n277,1,9,3,1,1,0,1,7,0,3,2,10,9,10,2,1,4,8,5,1,3,9,8,0,0,5,7,5,0,0
n284,1,9,3,0,1,0,1,4,0,3,2,10,9,10,2,1,0,8,5,1,3,9,10,2,0,5,7,5,0,7
n283,1,9,3,0,1,0,1,4,0,3,2,10,9,10,2,1,3,8,5,1,3,9,10,2,0,5,7,5,0,7
n286,1,9,3,0,1,0,1,4,0,3,2,10,9,10,2,1,0,8,5,1,3,9,0,2,5,5,7,5,9,7
n285,1,9,3,0,1,0,1,4,0,3,2,10,9,10,2,1,0,8,5,1,3,9,8,2,5,5,7,5,0,7
n290,1,9,3,3,1,8,1,4,10,3,2,10,9,10,2,1,0,8,5,1,3,9,0,4,1,5,7,5,0,7
n289,1,9,3,3,1,8,1,4,10,3,2,10,9,10,2,1,0,8,5,1,3,9,0,0,9,5,7,5,0,7
n292,1,9,3,0,1,1,1,4,0,3,2,10,9,10,2,1,0,8,5,1,3,9,2,3,0,5,7,5,0,7
n291,1,9,3,0,1,0,1,4,0,3,2,10,9,10,2,1,0,8,5,1,3,9,2,3,8,5,7,5,1,7
n300,1,9,3,6,1,5,1,7,0,3,2,10,9,10,2,1,0,8,5,1,0,9,0,0,2,5,7,5,0,2
n299,1,9,3,6,1,5,1,7,0,3,2,10,9,10,2,1,0,8,5,1,0,9,0,0,2,5,7,5,0,2
n302,1,9,3,6,1,5,1,7,0,3,2,10,9,10,2,1,8,8,5,1,10,9,0,0,2,5,7,5,0,4
n301,1,9,3,6,1,5,1,7,0,3,2,10,9,10,2,1,8,8,5,1,10,9,0,0,2,5,7,5,0,0
n306,1,9,3,6,1,4,1,7,7,3,2,10,9,10,2,1,0,8,5,1,0,9,0,6,2,5,7,5,4,8
n305,1,9,3,6,1,4,1,7,7,3,2,10,9,10,2,1,0,8,5,1,0,9,0,6,2,5,7,5,0,8
n308,1,9,3,6,1,0,1,7,7,3,2,10,9,10,2,1,0,8,5,1,0,9,0,0,2,5,7,5,0,8
n307,1,9,3,6,1,0,1,7,7,3,2,10,9,10,2,1,0,8,5,1,8,9,0,1,2,5,7,5,0,8
n314,1,9,3,6,1,0,1,7,0,3,2,10,9,10,2,1,6,8,5,1,5,9,0,10,7,5,7,5,3,0
n313,1,9,3,6,1,8,1,7,0,3,2,10,9,10,2,1,0,8,5,1,5,9,0,10,7,5,7,5,3,7
n316,1,9,3,6,1,0,1,7,0,3,2,10,9,10,2,1,0,8,5,1,5,9,0,10,7,5,7,5,0,8
n315,1,9,3,6,1,0,1,7,5,3,2,10,9,10,2,1,6,8,5,1,5,9,0,10,7,5,7,5,0,0
n320,1,9,3,6,1,9,1,7,1,3,2,10,9,10,2,1,0,8,5,1,6,9,4,0,1,5,7,5,0,0
n319,1,9,3,6,1,9,1,7,1,3,2,10,9,10,2,1,0,8,5,1,6,9,4,2,1,5,7,5,0,0
n322,1,9,3,6,1,2,1,7,1,3,2,10,9,10,2,1,10,8,5,1,0,9,4,0,1,5,7,5,0,0
n321,1,9,3,6,1,0,1,7,1,3,2,10,9,10,2,1,10,8,5,1,0,9,4,0,1,5,7,5,2,9
n332,1,9,3,0,1,4,0,8,8,3,2,5,9,10,2,1,6,8,9,1,1,9,0,0,0,5,7,5,5,8
n331,1,9,3,5,1,4,0,8,8,3,2,5,9,10,2,1,6,8,9,1,1,9,5,0,0,5,7,5,5,8
n334,1,9,3,5,1,4,0,0,8,3,2,5,9,10,2,1,6,8,9,1,1,9,0,6,0,5,7,5,5,8
n333,1,9,3,0,1,4,0,0,8,3,2,5,9,10,2,1,6,8,9,1,1,9,9,0,0,5,7,5,5,8
n338,1,9,3,0,1,0,2,9,8,3,2,5,9,10,2,1,6,8,9,1,4,9,0,6,10,5,7,5,5,8
n337,1,9,3,0,1,3,1,9,8,3,2,5,9,10,2,1,6,8,9,1,4,9,0,0,10,5,7,5,5,8
n340,1,9,3,0,1,0,5,0,8,3,2,5,9,10,2,1,6,8,9,1,4,9,0,9,10,5,7,5,5,8
n339,1,9,3,0,1,0,0,0,8,3,2,5,9,10,2,1,6,8,9,1,4,9,1,9,10,5,7,5,5,8
n346,1,9,3,8,1,6,0,0,8,3,2,5,9,10,2,1,6,8,9,1,3,9,8,10,0,5,7,5,5,8
n345,1,9,3,8,1,6,0,3,8,3,2,5,9,10,2,1,6,8,9,1,0,9,8,10,3,5,7,5,5,8
n348,1,9,3,8,1,6,0,0,8,3,2,5,9,10,2,1,6,8,9,1,5,9,7,10,0,5,7,5,5,8
n347,1,9,3,8,1,6,0,0,8,3,2,5,9,10,2,1,6,8,9,1,5,9,0,10,0,5,7,5,5,8
n352,1,9,3,8,1,8,0,0,8,3,2,5,9,10,2,1,6,8,9,1,0,9,0,10,3,5,7,5,5,8
n351,1,9,3,8,1,0,0,3,8,3,2,5,9,10,2,1,6,8,9,1,0,9,6,10,3,5,7,5,5,8
n354,1,9,3,8,1,3,0,1,8,3,2,5,9,10,2,1,6,8,9,1,2,9,0,10,0,5,7,5,5,8
n353,1,9,3,8,1,3,0,1,8,3,2,5,9,10,2,1,6,8,9,1,2,9,9,10,0,5,7,5,5,8
n362,1,9,3,2,1,0,5,2,8,3,2,5,9,10,2,1,2,8,9,1,4,9,0,7,8,5,7,5,5,0
n361,1,9,3,2,1,0,0,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,0,0,8,5,7,5,5,0
n364,1,9,3,2,1,0,0,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,4,0,8,5,7,5,5,1
n363,1,9,3,2,1,0,0,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,4,0,8,5,7,5,5,0
n368,1,9,3,6,1,10,6,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,0,0,8,5,7,5,5,0
n367,1,9,3,6,1,10,6,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,0,0,8,5,7,5,5,0
n370,1,9,3,9,1,10,1,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,0,0,8,5,7,5,5,0
n369,1,9,3,4,1,10,1,2,8,3,2,5,9,10,2,1,0,8,9,1,4,9,9,0,8,5,7,5,5,0
n376,1,9,3,3,1,0,0,2,8,3,2,5,9,10,2,1,10,8,9,1,0,9,0,5,2,5,7,5,5,0
n375,1,9,3,3,1,0,7,2,8,3,2,5,9,10,2,1,10,8,9,1,0,9,0,5,0,5,7,5,5,0
n378,1,9,3,3,1,3,0,2,8,3,2,5,9,10,2,1,0,8,9,1,7,9,0,5,0,5,7,5,5,5
n377,1,9,3,3,1,0,0,2,8,3,2,5,9,10,2,1,0,8,9,1,7,9,0,5,0,5,7,5,5,0
n382,1,9,3,3,1,10,0,2,8,3,2,5,9,10,2,1,0,8,9,1,0,9,6,5,0,5,7,5,5,0
n381,1,9,3,3,1,10,6,2,8,3,2,5,9,10,2,1,0,8,9,1,0,9,6,5,0,5,7,5,5,0
n384,1,9,3,3,1,10,8,2,8,3,2,5,9,10,2,1,5,8,9,1,3,9,0,5,0,5,7,5,5,0
n383,1,9,3,3,1,10,0,2,8,3,2,5,9,10,2,1,0,8,9,1,3,9,0,5,8,5,7,5,5,0
n396,1,9,3,0,1,2,0,4,9,10,2,9,9,2,0,8,0,8,3,1,0,9,6,7,8,5,6,5,0,5
n395,1,9,3,0,1,0,0,4,9,10,2,9,9,2,0,8,0,8,3,1,0,9,6,10,8,5,6,5,7,5
n398,1,9,3,0,1,0,0,4,9,10,2,9,9,2,3,8,0,8,3,1,8,9,6,8,8,5,6,5,0,5
n397,1,9,3,0,1,0,0,4,9,10,2,9,9,2,10,8,0,8,3,1,0,9,6,0,8,5,6,5,0,5
n402,1,9,3,0,1,0,0,0,9,10,2,9,9,2,9,0,0,8,3,1,3,9,6,6,8,5,6,5,0,5
n401,1,9,3,0,1,0,10,0,9,10,2,9,9,2,9,0,0,8,3,1,3,9,6,0,8,5,6,5,0,5
n404,1,9,3,0,1,0,0,1,9,10,2,9,9,2,9,0,4,8,3,1,3,9,6,10,8,5,6,5,0,5
n403,1,9,3,9,1,0,0,0,9,10,2,9,9,2,9,5,4,8,3,1,3,9,6,0,8,5,6,5,0,5
n410,1,9,3,0,1,0,8,0,9,10,2,9,9,2,4,0,3,8,3,1,0,9,6,8,8,5,6,5,0,5
n409,1,9,3,0,1,0,8,0,9,10,2,9,9,2,4,3,3,8,3,1,0,9,6,8,8,5,6,5,0,5
n412,1,9,3,0,1,6,10,0,9,10,2,9,9,2,4,0,3,8,3,1,6,9,6,8,8,5,6,5,0,5
n411,1,9,3,0,1,0,1,0,9,10,2,9,9,2,4,0,3,8,3,1,0,9,6,8,8,5,6,5,0,5
n416,1,9,3,0,1,5,0,0,9,10,2,9,9,2,0,4,3,8,3,1,0,9,6,0,8,5,6,5,0,5
n415,1,9,3,10,1,6,0,0,9,10,2,9,9,2,0,4,3,8,3,1,0,9,6,0,8,5,6,5,0,5
n418,1,9,3,0,1,9,0,5,9,10,2,9,9,2,0,0,3,8,3,1,0,9,6,0,8,5,6,5,10,5
n417,1,9,3,0,1,0,0,0,9,10,2,9,9,2,0,0,3,8,3,1,9,9,6,0,8,5,6,5,10,5
n426,1,9,3,5,1,0,3,10,7,10,2,9,9,6,0,7,0,8,3,1,0,9,6,10,8,5,6,5,0,5
n425,1,9,3,5,1,0,3,10,7,10,2,9,9,6,2,7,0,8,3,1,0,9,6,10,8,5,6,5,0,5
n428,1,9,3,2,1,0,3,0,7,10,2,9,9,6,0,7,0,8,3,1,0,9,6,0,8,5,6,5,4,5
n427,1,9,3,2,1,0,3,0,7,10,2,9,9,6,1,7,0,8,3,1,0,9,6,0,8,5,6,5,4,5
n432,1,9,3,0,1,4,3,10,7,10,2,9,9,6,0,7,9,8,3,1,9,9,6,0,8,5,6,5,8,5
n431,1,9,3,0,1,4,3,10,7,10,2,9,9,6,0,7,9,8,3,1,9,9,6,0,8,5,6,5,8,5
n434,1,9,3,0,1,0,3,0,7,10,2,9,9,6,0,7,9,8,3,1,0,9,6,0,8,5,6,5,8,5
n433,1,9,3,0,1,0,3,0,7,10,2,9,9,6,5,7,9,8,3,1,0,9,6,0,8,5,6,5,8,5
n440,1,9,3,0,1,0,6,8,0,10,2,9,9,5,4,0,0,8,3,1,5,9,6,5,8,5,6,5,0,5
n439,1,9,3,0,1,0,0,8,0,10,2,9,9,0,4,10,0,8,3,1,5,9,6,0,8,5,6,5,0,5
n442,1,9,3,0,1,9,5,7,0,10,2,9,9,0,4,0,10,8,3,1,0,9,6,0,8,5,6,5,0,5
