cell,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,r36,r37,r38,r39,r40,r41,r42,r43,r44,r45,r46,r47,r48,r49,r50,r51,r52,r53,r54,r55,r56,r57,r58,r59,r60,r61,r62,r63,r64,r65,r66,r67,r68,r69,r70
n186,9,9,6,3,6,4,0,1,5,6,6,9,1,5,1,9,0,8,9,6,10,6,7,1,6,2,4,6,7,7,4,0,5,0,1,7,3,6,3,9,6,10,3,4,1,6,8,4,1,4,7,7,6,2,6,7,0,0,3,1,1,1,1,6,5,2,8,1,0,2
n185,0,9,6,3,6,4,0,1,5,6,6,9,1,5,1,9,0,8,9,6,10,6,7,1,6,2,4,6,7,7,4,0,5,0,1,7,3,6,3,9,6,10,3,4,1,6,8,4,1,4,7,7,6,2,6,7,0,0,3,1,1,1,1,6,5,2,0,1,0,2
n188,0,0,6,3,6,4,9,1,5,6,6,9,1,9,1,9,2,8,9,6,10,6,0,1,6,2,4,6,7,7,4,0,5,0,1,7,3,6,3,9,6,10,3,4,1,6,8,4,1,0,7,7,6,2,6,7,10,6,3,1,1,1,1,6,5,2,8,7,0,2
n187,0,0,6,3,6,4,0,1,5,6,6,9,1,9,1,9,2,8,9,6,10,6,0,1,6,2,4,6,7,7,4,0,5,0,1,7,3,6,3,9,6,10,3,4,1,6,8,4,1,0,7,7,6,2,6,7,0,0,3,1,1,1,1,6,5,2,8,0,0,2
n192,0,3,6,3,6,4,0,1,5,6,6,3,1,0,1,9,0,8,9,6,10,6,0,1,6,2,4,6,7,7,4,8,5,0,1,7,0,6,3,9,6,10,3,4,1,0,8,3,1,0,7,7,6,2,6,7,8,0,3,1,1,1,1,6,5,2,5,10,0,2
n191,0,0,6,3,6,4,0,1,5,6,6,9,1,0,1,9,0,8,9,6,10,6,0,1,6,2,4,6,7,7,4,0,5,0,1,7,0,6,3,9,6,10,3,4,1,0,8,3,1,0,7,7,6,2,6,7,8,5,3,1,1,1,1,6,5,2,5,10,0,2
n194,0,8,6,3,6,4,0,1,5,0,6,0,1,0,1,9,0,8,9,6,10,6,8,1,6,2,4,6,7,7,4,0,5,0,1,7,10,6,3,9,6,10,3,4,1,0,8,0,1,6,7,7,6,2,6,7,8,6,3,1,1,1,1,6,5,2,5,0,0,2
n193,3,8,6,3,6,4,2,1,5,0,6,0,1,10,1,9,0,8,9,6,10,6,8,1,6,2,4,6,7,7,4,0,5,0,1,7,10,6,3,9,6,10,3,4,1,0,8,0,1,6,7,7,6,2,6,7,8,6,3,1,1,1,1,6,5,2,5,1,0,2
n204,6,8,6,3,6,4,5,3,5,5,6,4,1,6,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,0,8,0,5,7,0,1,3,9,6,9,2,4,1,2,8,0,8,9,7,7,6,2,0,2,1,0,0,1,1,1,1,1,5,2,7,5,10,2
n203,6,8,6,3,6,4,5,3,5,5,6,0,1,6,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,0,8,0,5,7,0,1,3,9,6,9,2,4,1,2,8,0,8,9,7,7,6,2,8,7,1,0,0,1,1,1,1,1,5,2,7,5,10,2
n206,6,8,6,3,6,4,5,3,5,0,6,0,1,0,1,5,5,7,9,6,7,6,4,1,6,2,4,6,7,0,4,6,8,0,5,7,0,1,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,0,0,2,0,0,1,1,1,1,2,5,2,5,0,10,2
n205,6,8,6,3,6,4,5,3,5,0,6,0,1,0,1,5,5,7,9,6,7,6,4,1,6,2,4,6,7,0,4,6,8,0,5,7,0,1,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,0,0,4,0,7,1,1,1,1,2,5,2,5,0,10,2
n210,6,8,6,3,6,4,5,3,5,0,6,5,1,4,1,5,5,7,9,6,7,6,4,1,6,2,4,6,7,0,4,4,8,7,0,7,10,1,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,0,0,0,0,7,1,1,1,1,0,5,2,6,0,10,6
n209,6,8,6,3,6,4,5,3,5,0,6,5,1,4,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,5,4,4,8,0,0,7,0,1,3,9,6,9,2,4,1,2,8,0,8,2,7,7,6,2,0,0,0,0,7,1,1,1,1,7,5,2,6,0,10,6
n212,6,8,6,3,6,4,5,3,5,0,6,5,1,4,1,5,5,7,9,6,7,6,10,1,6,2,4,6,7,0,4,4,8,2,0,7,0,1,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,5,0,10,10,7,1,1,1,1,4,5,2,6,0,10,6
n211,6,8,6,3,6,4,5,3,5,0,6,5,1,4,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,4,8,2,0,7,0,1,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,0,0,0,10,7,1,1,1,1,0,5,2,6,0,10,6
n218,6,8,6,4,6,4,5,3,5,0,6,6,1,0,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,7,8,5,3,7,0,6,3,9,6,9,2,4,1,2,8,3,8,0,7,7,6,2,4,8,9,0,2,1,1,1,1,6,5,2,8,0,10,5
n217,6,8,6,4,6,4,5,3,5,0,6,0,1,0,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,7,8,0,3,7,4,6,3,9,6,9,2,4,1,2,8,3,8,0,7,7,6,2,4,8,9,4,9,1,1,1,1,0,5,2,8,0,10,0
n220,6,8,6,4,6,4,5,3,5,7,6,5,1,0,1,5,5,7,9,6,7,6,6,1,6,2,4,6,7,5,4,7,8,0,3,7,0,6,3,9,6,9,2,4,1,2,8,3,8,0,7,7,6,2,2,8,9,0,2,1,1,1,1,2,5,2,8,5,10,0
n219,6,8,6,4,6,4,5,3,5,7,6,5,1,0,1,5,5,7,9,6,7,6,0,1,6,2,4,6,7,0,4,7,8,0,3,7,0,6,3,9,6,9,2,4,1,2,8,3,8,0,7,7,6,2,0,8,9,0,0,1,1,1,1,2,5,2,8,0,10,0
n224,6,8,6,4,6,4,5,3,5,0,6,0,1,0,1,5,5,7,9,6,7,6,10,1,6,2,4,6,7,0,4,7,8,10,3,7,8,0,3,9,6,9,2,4,1,2,8,0,8,5,7,7,6,2,8,7,0,0,0,1,1,1,1,0,5,2,8,6,10,2
n223,6,8,6,4,6,4,5,3,5,7,6,3,1,1,1,5,5,7,9,6,7,6,10,1,6,2,4,6,7,0,4,7,8,10,3,7,8,0,3,9,6,9,2,4,1,2,8,0,8,0,7,7,6,2,8,0,0,2,0,1,1,1,1,0,5,2,8,6,10,0
n226,6,8,6,4,6,4,5,3,5,8,6,10,1,2,1,5,5,7,9,6,7,6,10,1,6,2,4,6,7,0,4,7,8,10,3,7,0,0,3,9,6,9,2,4,1,2,8,6,8,0,7,7,6,2,8,9,2,7,0,1,1,1,1,0,5,2,8,0,10,9
n225,6,8,6,4,6,4,5,3,5,8,6,0,1,2,1,5,5,7,9,6,7,6,10,1,6,2,4,6,7,0,4,7,8,10,3,7,0,0,3,9,6,9,2,4,1,2,8,6,8,0,7,7,6,2,8,9,2,0,0,1,1,1,1,5,5,2,8,0,10,0
n234,6,0,6,0,6,4,8,0,5,5,6,4,1,0,1,0,5,3,9,6,7,6,6,1,6,2,4,6,7,0,4,2,8,1,1,7,0,7,3,9,6,8,2,4,1,2,8,7,8,9,7,7,6,2,2,0,1,0,9,1,1,1,1,0,5,2,0,0,10,0
n233,6,0,6,0,6,4,8,0,5,5,6,4,1,0,1,1,5,3,9,6,7,6,6,1,6,2,4,6,7,9,4,2,8,1,1,7,0,7,3,9,6,8,2,4,1,2,8,7,8,9,7,7,6,2,2,0,1,0,9,1,1,1,1,0,5,2,0,0,10,0
n236,6,1,6,0,6,4,8,5,5,5,6,6,1,0,1,10,5,3,9,6,7,6,6,1,6,2,4,6,7,5,4,2,8,8,1,7,0,7,3,9,6,0,2,4,1,2,8,7,8,9,7,7,6,2,2,0,1,2,9,1,1,1,1,0,5,2,6,0,10,0
n235,6,0,6,6,6,4,8,5,5,5,6,0,1,6,1,0,5,3,9,6,7,6,6,1,6,2,4,6,7,0,4,2,8,0,1,7,0,7,3,9,6,0,2,4,1,2,8,7,8,9,7,7,6,2,2,0,1,2,9,1,1,1,1,0,5,2,0,0,10,0
n240,6,0,6,0,6,4,8,6,5,0,6,0,1,6,1,8,5,3,9,6,0,6,6,1,6,2,4,6,7,10,4,2,8,10,1,7,5,0,3,9,6,0,2,4,1,2,8,7,8,9,7,7,6,2,2,0,0,8,9,1,1,1,1,0,5,2,0,6,10,1
n239,6,0,6,0,6,4,8,6,5,0,6,6,1,0,1,0,5,3,9,6,0,6,6,1,6,2,4,6,7,0,4,2,8,10,1,7,5,8,3,9,6,9,2,4,1,2,8,7,8,9,7,7,6,2,2,0,0,8,9,1,1,1,1,7,5,2,0,6,10,1
n242,6,6,6,8,6,4,8,2,5,0,6,7,1,0,1,0,5,3,9,6,3,6,6,1,6,2,4,6,7,6,4,2,8,0,1,7,7,0,3,9,6,0,2,4,1,2,8,7,8,9,7,7,6,2,2,0,6,8,9,1,1,1,1,3,5,2,0,0,10,0
n241,6,6,6,8,6,4,8,2,5,0,6,7,1,0,1,0,5,3,9,6,0,6,6,1,6,2,4,6,7,6,4,2,8,3,1,7,0,0,3,9,6,3,2,4,1,2,8,7,8,9,7,7,6,2,2,0,7,8,9,1,1,1,1,0,5,2,0,0,10,2
n248,6,10,6,0,6,4,3,8,5,2,6,8,1,2,1,4,5,0,9,6,7,6,6,1,6,2,4,6,7,0,4,2,8,0,1,7,6,10,3,9,6,7,2,4,1,2,8,4,8,9,7,7,6,2,2,0,0,7,9,1,1,1,1,8,5,2,2,0,10,0
n247,6,10,6,0,6,4,10,8,5,2,6,8,1,2,1,4,5,0,9,6,7,6,6,1,6,2,4,6,7,6,4,2,8,0,1,7,6,10,3,9,6,7,2,4,1,2,8,4,8,9,7,7,6,2,2,0,7,7,9,1,1,1,1,0,5,2,0,0,10,0
n250,6,10,6,10,6,4,1,8,5,2,6,9,1,6,1,4,5,5,9,6,7,6,6,1,6,2,4,6,7,8,4,2,8,6,1,7,0,10,3,9,6,7,2,4,1,2,8,4,8,9,7,7,6,2,2,0,0,7,9,1,1,1,1,0,5,2,0,0,10,1
n249,6,10,6,10,6,4,0,8,5,2,6,9,1,6,1,4,5,5,9,6,7,6,6,1,6,2,4,6,7,8,4,2,8,0,1,7,0,10,3,9,6,7,2,4,1,2,8,4,8,9,7,7,6,2,2,0,2,7,9,1,1,1,1,0,5,2,0,0,10,0
n254,6,10,6,0,6,4,0,7,5,2,6,0,1,1,1,4,5,0,9,6,7,6,6,1,6,2,4,6,7,0,4,2,8,0,1,7,0,0,3,9,6,0,2,4,1,2,8,5,8,9,7,7,6,2,2,5,9,7,9,1,1,1,1,0,5,2,8,0,10,0
n253,6,10,6,0,6,4,0,7,5,2,6,0,1,0,1,4,5,2,9,6,7,6,6,1,6,2,4,6,7,5,4,2,8,0,1,7,8,0,3,9,6,0,2,4,1,2,8,0,8,9,7,7,6,2,2,5,9,7,9,1,1,1,1,0,5,2,8,0,10,0
n256,6,10,6,0,6,4,0,7,5,2,6,0,1,0,1,4,5,0,9,6,7,6,6,1,6,2,4,6,7,3,4,2,8,0,1,7,0,0,3,9,6,0,2,4,1,2,8,0,8,9,7,7,6,2,2,10,0,7,9,1,1,1,1,7,5,2,0,0,10,0
n255,6,10,6,0,6,4,0,7,5,2,6,0,1,0,1,4,5,0,9,6,7,6,6,1,6,2,4,6,7,0,4,2,8,6,1,7,0,0,3,9,6,0,2,4,1,2,8,0,8,9,7,7,6,2,2,0,0,7,9,1,1,1,1,0,5,2,0,5,10,0
n270,8,0,7,4,8,0,0,3,5,0,6,10,1,3,6,0,0,0,1,2,6,6,2,1,3,1,3,9,7,10,4,6,2,6,0,9,8,4,2,9,4,3,4,4,0,0,6,2,8,6,4,7,2,2,4,9,1,9,2,0,1,1,1,3,5,2,5,7,0,8
n269,8,0,7,4,8,0,0,3,5,0,6,10,1,3,6,0,0,0,0,2,6,6,2,1,3,1,3,9,7,10,4,6,2,6,0,9,8,4,2,9,4,3,4,4,9,1,6,2,8,6,4,7,2,2,4,9,1,9,2,0,1,1,1,3,5,2,5,7,0,8
n272,8,0,7,4,0,2,6,3,5,0,6,10,1,3,6,0,3,0,1,2,6,6,2,1,3,1,3,9,7,10,4,6,2,6,6,9,8,4,2,9,4,3,4,4,0,9,6,2,8,6,4,7,2,2,4,9,1,9,2,0,1,1,1,3,5,2,5,7,8,8
n271,8,0,7,4,7,2,6,3,5,0,6,10,1,3,6,0,3,0,0,2,6,6,2,1,3,1,3,9,7,10,4,6,2,6,0,9,8,4,2,9,4,3,4,4,0,9,6,2,8,6,4,7,2,2,4,9,1,9,2,0,1,1,1,3,5,2,5,7,8,8
n276,8,0,7,4,8,0,0,3,5,3,6,10,1,3,6,0,1,6,0,0,6,6,2,1,3,1,3,0,7,10,4,6,2,6,0,9,8,4,1,9,4,9,4,4,0,0,6,2,8,6,4,7,2,2,4,10,1,9,4,0,1,1,1,3,5,2,5,7,0,8
n275,8,0,7,4,8,3,0,3,5,0,6,10,1,3,6,6,0,10,0,0,6,6,2,1,3,1,3,0,7,10,4,6,2,6,0,9,8,4,1,9,4,9,4,4,0,0,6,2,8,6,4,7,2,2,4,10,1,9,4,9,1,1,1,3,5,2,5,7,0,8
n278,8,0,7,4,8,1,0,3,5,0,6,10,1,3,6,0,0,0,0,2,6,6,2,1,3,1,3,0,7,10,4,6,2,6,1,9,8,4,1,9,4,0,4,4,0,0,6,2,8,6,4,7,2,2,4,0,1,9,3,0,1,1,1,3,5,2,5,7,0,8
n277,8,0,7,4,8,0,0,3,5,0,6,10,1,3,6,0,0,0,0,2,6,6,2,1,3,1,3,0,7,10,4,6,2,6,1,9,8,4,1,9,4,0,4,4,3,0,6,2,8,6,4,7,2,2,4,0,1,9,0,0,1,1,1,3,5,2,5,7,0,8
n284,8,0,7,4,9,7,9,3,5,2,6,1,1,3,6,0,0,0,0,0,6,6,2,1,3,1,3,6,7,0,4,6,0,0,0,9,8,4,0,9,4,0,4,4,6,5,6,2,8,6,4,7,2,2,4,0,1,9,3,0,1,1,1,3,5,2,5,7,9,8
n283,8,1,7,4,9,7,9,3,5,2,6,1,1,3,6,0,0,0,0,0,6,6,2,1,3,1,3,6,7,0,4,6,0,0,0,9,8,4,0,9,4,0,4,4,0,0,6,2,8,6,4,7,2,2,4,0,1,9,3,0,1,1,1,3,5,2,5,7,0,8
n286,8,0,7,4,9,7,9,3,5,2,6,6,1,3,6,5,0,0,0,0,6,6,2,1,3,1,3,0,7,8,4,6,4,0,0,9,8,4,0,9,4,0,4,4,6,7,6,2,8,6,4,7,2,2,4,0,1,9,3,0,1,1,1,3,5,2,5,7,0,8
n285,8,0,7,4,9,7,9,3,5,2,6,0,1,3,6,5,0,0,0,0,6,6,2,1,3,1,3,3,7,0,4,6,0,0,3,9,8,4,0,9,4,0,4,4,6,7,6,2,8,6,4,7,2,2,4,0,1,9,3,0,1,1,1,3,5,2,5,7,0,8
n290,8,9,7,4,9,7,0,3,5,2,6,3,1,3,6,5,0,0,10,0,6,6,2,1,3,1,3,2,7,0,4,6,5,0,1,9,8,4,0,9,4,10,4,4,0,0,6,2,8,6,4,7,2,2,4,8,1,9,0,0,1,1,1,3,5,2,5,7,0,8
n289,8,9,7,4,9,7,0,3,5,2,6,1,1,3,6,5,0,0,10,0,6,6,2,1,3,1,3,2,7,0,4,6,0,3,1,9,8,4,0,9,4,10,4,4,0,0,6,2,8,6,4,7,2,2,4,0,1,9,5,0,1,1,1,3,5,2,5,7,0,8
n292,8,9,7,4,9,7,7,3,5,2,6,0,1,3,6,5,0,1,10,0,6,6,2,1,3,1,3,2,7,8,4,6,0,0,0,9,8,4,0,9,4,3,4,4,0,0,6,2,8,6,4,7,2,2,4,0,1,9,0,6,1,1,1,3,5,2,5,7,0,8
n291,8,9,7,4,9,7,7,3,5,2,6,3,1,3,6,5,0,0,10,0,6,6,2,1,3,1,3,2,7,8,4,6,0,0,0,9,8,4,0,9,4,0,4,4,0,9,6,2,8,6,4,7,2,2,4,0,1,9,0,0,1,1,1,3,5,2,5,7,0,8
n300,0,1,7,4,1,0,0,3,5,2,6,6,1,4,6,2,0,2,0,3,6,6,2,1,0,1,3,7,7,6,4,6,0,5,6,9,8,4,10,9,4,0,6,4,3,0,6,2,5,6,4,7,2,2,4,2,1,9,2,0,1,1,1,5,5,2,5,7,0,10
n299,0,1,7,4,0,0,0,3,5,2,6,6,1,1,6,0,0,2,0,3,6,6,2,1,0,1,3,7,7,6,4,6,0,5,6,9,8,4,0,9,4,0,6,4,3,0,6,2,5,6,4,7,2,2,4,2,1,9,0,8,1,1,1,5,5,2,5,7,0,10
n302,4,1,7,4,3,1,0,3,5,2,6,0,1,1,6,0,0,2,0,3,6,6,2,1,0,1,3,0,7,0,4,6,0,5,6,9,8,4,0,9,4,5,6,4,0,3,6,2,5,6,4,7,2,2,4,2,1,9,5,0,1,1,1,2,5,2,5,7,6,10
n301,4,1,7,4,3,1,0,3,5,2,6,0,1,0,6,0,10,2,0,3,6,6,2,1,3,1,3,0,7,0,4,6,0,5,6,9,8,4,9,9,4,5,6,4,0,3,6,2,5,6,4,7,2,2,4,2,1,9,5,0,1,1,1,0,5,2,5,7,0,10
n306,0,0,7,4,0,0,0,3,5,2,6,0,1,0,6,5,4,5,0,0,6,6,2,1,3,1,3,10,7,9,4,6,0,5,6,9,8,4,0,9,4,4,6,4,9,2,6,2,5,6,4,7,2,2,4,0,1,9,0,0,1,1,1,1,5,2,5,7,9,10
n305,0,0,7,4,0,0,0,3,5,2,6,0,1,0,6,0,0,0,0,0,6,6,2,1,3,1,3,10,7,9,4,6,0,5,6,9,8,4,0,9,4,4,6,4,9,7,6,2,5,6,4,7,2,2,4,0,1,9,0,0,1,1,1,0,5,2,5,7,9,10
n308,4,0,7,4,8,0,5,3,5,2,6,0,1,0,6,0,10,4,7,10,6,6,2,1,8,1,3,10,7,9,4,6,7,5,6,9,8,4,2,9,4,0,6,4,9,0,6,2,5,6,4,7,2,2,4,6,1,9,4,5,1,1,1,0,5,2,5,7,0,10
n307,0,0,7,4,8,6,5,3,5,2,6,5,1,0,6,0,10,4,7,10,6,6,2,1,8,1,3,10,7,9,4,6,6,5,6,9,8,4,0,9,4,6,6,4,9,0,6,2,5,6,4,7,2,2,4,0,1,9,0,5,1,1,1,1,5,2,5,7,0,10
n314,0,3,7,4,7,4,0,3,5,9,6,9,1,0,6,0,1,7,6,2,6,6,2,1,7,1,3,0,7,3,4,6,2,0,6,9,8,4,0,9,4,5,7,4,9,0,6,2,5,6,4,7,2,2,4,0,1,9,0,1,1,1,1,0,5,2,5,7,3,10
n313,0,3,7,4,7,4,0,3,5,9,6,7,1,0,6,0,1,7,0,2,6,6,2,1,0,1,3,0,7,3,4,6,2,0,6,9,8,4,6,9,4,5,7,4,9,0,6,2,5,6,4,7,2,2,4,7,1,9,2,1,1,1,1,0,5,2,5,7,3,10
n316,0,7,7,4,7,4,0,3,5,9,6,0,1,0,6,10,1,7,0,2,6,6,2,1,4,1,3,0,7,3,4,6,2,0,6,9,8,4,0,9,4,7,7,4,9,2,6,2,5,6,4,7,2,2,4,0,1,9,0,0,1,1,1,0,5,2,5,7,2,10
n315,0,0,7,4,7,4,0,3,5,9,6,0,1,0,6,0,1,7,0,2,6,6,2,1,0,1,3,0,7,3,4,6,2,0,6,9,8,4,0,9,4,0,7,4,9,2,6,2,5,6,4,7,2,2,4,0,1,9,0,0,1,1,1,7,5,2,5,7,2,10
n320,0,0,7,4,7,0,0,3,5,1,6,8,1,0,6,6,0,7,3,9,6,6,2,1,6,1,3,7,7,3,4,6,2,2,6,9,8,4,10,9,4,9,7,4,9,1,6,2,5,6,4,7,2,2,4,0,1,9,9,6,1,1,1,0,5,2,5,7,6,10
n319,2,0,7,4,7,10,0,3,5,1,6,8,1,0,6,6,0,7,3,9,6,6,2,1,6,1,3,7,7,3,4,6,2,2,6,9,8,4,10,9,4,9,7,4,9,1,6,2,5,6,4,7,2,2,4,0,1,9,9,6,1,1,1,0,5,2,5,7,0,10
n322,1,0,7,4,7,0,8,3,5,0,6,8,1,0,6,6,9,7,3,9,6,6,2,1,6,1,3,8,7,3,4,6,2,0,6,9,8,4,10,9,4,9,7,4,9,0,6,2,5,6,4,7,2,2,4,0,1,9,9,6,1,1,1,9,5,2,5,7,3,10
n321,0,0,7,4,7,0,8,3,5,0,6,8,1,0,6,6,9,7,3,9,6,6,2,1,6,1,3,8,7,3,4,6,2,0,6,9,8,4,10,9,4,9,7,4,9,0,6,2,5,6,4,7,2,2,4,0,1,9,9,6,1,1,1,9,5,2,5,7,3,10
n332,0,0,7,4,5,0,8,6,5,2,6,9,1,4,6,6,2,10,0,5,6,6,3,1,7,1,3,0,7,3,4,6,8,9,0,9,8,4,4,9,4,4,6,4,0,4,6,2,2,5,4,7,2,2,4,0,1,8,3,5,1,1,1,0,5,2,5,7,0,0
n331,0,0,7,4,5,0,8,6,5,0,6,9,1,4,6,6,2,0,0,5,6,6,3,1,7,1,3,0,7,3,4,6,8,9,0,9,8,4,4,9,4,4,6,4,0,4,6,2,6,5,4,7,2,2,4,0,1,8,0,5,1,1,1,0,5,2,5,7,0,0
n334,0,6,7,4,5,2,8,6,5,10,6,1,1,4,6,6,2,0,0,5,6,6,3,1,7,1,3,0,7,3,4,6,8,9,4,9,8,4,4,9,4,4,6,4,0,0,6,2,4,5,4,7,2,2,4,0,1,8,0,5,1,1,1,0,5,2,5,7,10,0
n333,0,0,7,4,5,0,8,6,5,10,6,1,1,4,6,6,2,0,0,5,6,6,3,1,7,1,3,0,7,3,4,6,8,9,4,9,8,4,4,9,4,4,6,4,0,0,6,2,0,5,4,7,2,2,4,0,1,8,0,5,1,1,1,0,5,2,5,7,10,0
n338,0,5,7,4,5,3,8,0,5,0,6,10,1,0,6,0,2,4,3,5,6,6,3,1,7,1,3,2,7,3,4,6,8,9,7,9,8,4,4,9,4,3,6,4,0,1,6,2,10,5,4,7,2,2,4,0,1,8,4,5,1,1,1,0,5,2,5,7,0,0
n337,0,7,7,4,5,3,8,7,5,0,6,0,1,0,6,0,2,4,3,5,6,6,3,1,7,1,3,2,7,3,4,6,8,9,7,9,8,4,4,9,4,5,6,4,0,0,6,2,10,5,4,7,2,2,4,0,1,8,4,5,1,1,1,0,5,2,5,7,0,0
n340,5,10,7,4,5,0,8,0,5,10,6,6,1,0,6,6,2,0,3,5,6,6,3,1,7,1,3,2,7,3,4,6,8,9,7,9,8,4,4,9,4,0,6,4,6,0,6,2,10,5,4,7,2,2,4,1,1,8,4,5,1,1,1,0,5,2,5,7,1,0
n339,0,10,7,4,5,10,8,4,5,10,6,0,1,0,6,6,2,0,3,5,6,6,3,1,7,1,3,2,7,3,4,6,8,9,7,9,8,4,4,9,4,0,6,4,6,0,6,2,10,5,4,7,2,2,4,0,1,8,4,5,1,1,1,0,5,2,5,7,1,0
n346,0,0,7,4,5,0,8,10,5,8,6,5,1,7,6,8,2,0,0,5,6,6,3,1,7,1,3,0,7,3,4,6,0,4,5,9,8,4,0,9,4,4,6,4,0,7,6,2,7,5,4,7,2,2,4,0,1,8,0,5,1,1,1,0,5,2,5,7,3,0
n345,0,0,7,4,5,0,8,10,5,8,6,5,1,0,6,8,2,3,3,5,6,6,3,1,7,1,3,0,7,3,4,6,0,4,0,9,8,4,9,9,4,4,6,4,0,7,6,2,7,5,4,7,2,2,4,6,1,8,6,5,1,1,1,0,5,2,5,7,0,0
n348,10,0,7,4,5,2,8,0,5,8,6,5,1,0,6,8,2,10,0,5,6,6,3,1,7,1,3,0,7,3,4,6,8,4,0,9,8,4,0,9,4,0,6,4,0,7,6,2,7,5,4,7,2,2,4,6,1,8,0,5,1,1,1,0,5,2,5,7,0,0
n347,10,0,7,4,5,2,8,0,5,8,6,5,1,0,6,8,2,9,0,5,6,6,3,1,7,1,3,0,7,3,4,6,0,4,0,9,8,4,10,9,4,0,6,4,0,7,6,2,7,5,4,7,2,2,4,6,1,8,0,5,1,1,1,0,5,2,5,7,0,0
n352,1,1,7,4,5,7,8,0,5,8,6,8,1,0,6,0,2,0,6,5,6,6,3,1,7,1,3,8,7,3,4,6,0,4,2,9,8,4,0,9,4,1,6,4,0,0,6,2,0,5,4,7,2,2,4,8,1,8,0,5,1,1,1,2,5,2,5,7,0,10
n351,0,1,7,4,5,7,8,3,5,8,6,0,1,0,6,8,2,0,6,5,6,6,3,1,7,1,3,8,7,3,4,6,6,4,9,9,8,4,2,9,4,1,6,4,0,0,6,2,2,5,4,7,2,2,4,0,1,8,8,5,1,1,1,2,5,2,5,7,4,0
n354,7,1,7,4,5,7,8,6,5,8,6,0,1,0,6,0,2,0,0,5,6,6,3,1,7,1,3,8,7,3,4,6,5,4,0,9,8,4,2,9,4,2,6,4,0,5,6,2,0,5,4,7,2,2,4,0,1,8,0,5,1,1,1,0,5,2,5,7,0,0
n353,0,1,7,4,5,7,8,0,5,8,6,0,1,4,6,0,2,0,0,5,6,6,3,1,7,1,3,8,7,3,4,6,0,4,0,9,8,4,2,9,4,2,6,4,0,5,6,2,0,5,4,7,2,2,4,1,1,8,0,5,1,1,1,0,5,2,5,7,0,0
n362,1,7,7,4,10,3,8,7,5,7,6,0,1,0,6,0,2,5,8,3,6,6,0,1,7,1,3,0,7,0,4,6,0,5,10,9,8,4,0,9,4,0,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,8,0,5,1,1,1,2,5,2,5,7,7,0
n361,1,7,7,4,10,3,8,7,5,7,6,0,1,2,6,0,2,5,8,3,6,6,0,1,7,1,3,0,7,9,4,6,0,5,10,9,8,4,0,9,4,0,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,8,0,5,1,1,1,2,5,2,5,7,7,0
n364,1,7,7,4,10,3,8,7,5,9,6,0,1,7,6,0,2,5,8,0,6,6,0,1,7,1,3,7,7,0,4,6,0,5,10,9,8,4,0,9,4,6,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,8,0,5,1,1,1,5,5,2,5,7,7,0
n363,1,7,7,4,10,3,8,7,5,9,6,0,1,0,6,2,2,5,8,0,6,6,0,1,7,1,3,0,7,0,4,6,0,5,10,9,8,4,0,9,4,9,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,8,0,5,1,1,1,5,5,2,5,7,7,0
n368,1,7,7,4,6,3,8,7,5,0,6,4,1,0,6,0,2,5,7,1,6,6,0,1,7,1,3,0,7,2,4,6,0,5,10,9,8,4,0,9,4,0,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,0,0,5,1,1,1,6,5,2,5,7,7,10
n367,1,7,7,4,6,3,8,7,5,0,6,4,1,0,6,0,2,5,7,0,6,6,0,1,7,1,3,0,7,2,4,6,9,5,10,9,8,4,0,9,4,8,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,0,0,5,1,1,1,0,5,2,5,7,7,10
n370,1,7,7,4,6,3,8,7,5,0,6,4,1,0,6,0,2,5,7,0,6,6,3,1,7,1,3,0,7,2,4,6,0,5,10,9,8,4,0,9,4,0,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,0,0,5,1,1,1,0,5,2,5,7,7,10
n369,1,7,7,4,6,3,8,7,5,7,6,4,1,0,6,0,2,5,7,8,6,6,3,1,7,1,3,0,7,2,4,6,8,5,10,9,8,4,0,9,4,0,6,4,10,3,6,2,9,5,4,7,2,2,4,0,1,0,0,5,1,1,1,0,5,2,5,7,7,10
